date,record_version,minutes_covered,minutes_past_midnight,temperature_outside,temperature_outside_high,temperature_outside_low,temperature_inside,barometric_pressure,humidity_outside,humidity_inside,wind_speed,wind_speed_high,wind_direction_prevailing,wind_direction_speed_high,number_of_wind_samples,solar_radiation,solar_radiation_high,uv_index,uv_index_high,rain_amount,rain_rate,wind_direction_prevailing_degrees,wind_direction_speed_high_degrees,timestamp
2025-07-17 07:25:00,,5,445,26.11,26.11,26.06,27.56,1008.67,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655701
2025-07-17 07:30:00,,5,450,26.06,26.11,26.06,27.56,1008.64,64.0,56.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655706
2025-07-17 07:35:00,,5,455,26.11,26.11,26.06,27.56,1008.26,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655711
2025-07-17 07:40:00,,5,460,26.11,26.11,26.06,27.56,1008.3,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655716
2025-07-17 07:45:00,,5,465,26.11,26.11,26.06,27.56,1009.04,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655721
2025-07-17 07:50:00,,5,470,26.06,26.11,26.06,27.56,1009.28,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655726
2025-07-17 07:55:00,,5,475,26.11,26.11,26.06,27.56,1008.77,64.0,56.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854655731
2025-07-17 08:00:00,,5,480,26.06,26.11,26.06,27.56,1008.23,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655776
2025-07-17 08:05:00,,5,485,26.06,26.11,26.06,27.56,1008.77,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655781
2025-07-17 08:10:00,,5,490,26.06,26.11,26.06,27.56,1008.94,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655786
2025-07-17 08:15:00,,5,495,26.06,26.11,26.06,27.56,1009.25,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655791
2025-07-17 08:20:00,,5,500,26.11,26.11,26.06,27.56,1009.55,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655796
2025-07-17 08:25:00,,5,505,26.06,26.11,26.06,27.56,1010.09,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655801
2025-07-17 08:30:00,,5,510,26.06,26.11,26.06,27.56,1010.13,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655806
2025-07-17 08:35:00,,5,515,26.06,26.11,26.06,27.56,1010.36,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655811
2025-07-17 08:40:00,,5,520,26.06,26.11,26.06,27.56,1010.6,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655816
2025-07-17 08:45:00,,5,525,26.06,26.11,26.06,27.56,1011.07,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655821
2025-07-17 08:50:00,,5,530,26.11,26.11,26.06,27.56,1011.45,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655826
2025-07-17 08:55:00,,5,535,26.11,26.11,26.06,27.56,1010.8,64.0,57.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854655831
2025-07-17 09:00:00,,5,540,26.11,26.11,26.06,27.56,1010.4,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655876
2025-07-17 09:05:00,,5,545,26.11,26.11,26.06,27.56,1009.89,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655881
2025-07-17 09:10:00,,5,550,26.06,26.11,26.06,27.56,1009.99,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655886
2025-07-17 09:15:00,,5,555,26.06,26.11,26.06,27.56,1009.79,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655891
2025-07-17 09:20:00,,5,560,26.06,26.11,26.06,27.56,1009.92,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655896
2025-07-17 09:25:00,,5,565,26.06,26.11,26.06,27.61,1009.92,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655901
2025-07-17 09:30:00,,5,570,26.11,26.11,26.06,27.56,1010.09,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655906
2025-07-17 09:35:00,,5,575,26.11,26.11,26.06,27.56,1009.99,66.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655911
2025-07-17 09:40:00,,5,580,26.17,26.17,26.06,27.61,1009.79,67.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655916
2025-07-17 09:45:00,,5,585,26.11,26.17,26.11,27.61,1009.58,68.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655921
2025-07-17 09:50:00,,5,590,26.17,26.17,26.11,27.67,1010.02,68.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655926
2025-07-17 09:55:00,,5,595,26.17,26.17,26.11,27.67,1010.36,68.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655931
2025-07-17 10:00:00,,5,600,26.17,26.17,26.11,27.67,1010.57,67.0,60.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854655976
2025-07-17 10:05:00,,5,605,26.11,26.17,26.06,27.67,1010.23,67.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655981
2025-07-17 10:10:00,,5,610,26.11,26.17,26.06,27.72,1010.06,66.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655986
2025-07-17 10:15:00,,5,615,26.11,26.17,26.06,27.72,1010.5,67.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655991
2025-07-17 10:20:00,,5,620,26.17,26.17,26.11,27.72,1009.99,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854655996
2025-07-17 10:25:00,,5,625,26.17,26.17,26.11,27.78,1009.92,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656001
2025-07-17 10:30:00,,5,630,26.11,26.17,26.11,27.78,1009.72,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656006
2025-07-17 10:35:00,,5,635,26.17,26.17,26.11,27.78,1009.58,68.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656011
2025-07-17 10:40:00,,5,640,26.17,26.17,26.11,27.78,1010.13,68.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656016
2025-07-17 10:45:00,,5,645,26.17,26.17,26.11,27.78,1009.86,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656021
2025-07-17 10:50:00,,5,650,26.17,26.17,26.17,27.78,1009.89,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656026
2025-07-17 10:55:00,,5,655,26.17,26.17,26.17,27.78,1010.26,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656031
2025-07-17 11:00:00,,5,660,26.17,26.22,26.17,27.72,1010.23,67.0,60.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854656076
2025-07-17 11:05:00,,5,665,26.17,26.22,26.17,27.72,1009.96,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656081
2025-07-17 11:10:00,,5,670,26.17,26.22,26.17,27.67,1009.72,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656086
2025-07-17 11:15:00,,5,675,26.17,26.22,26.17,27.67,1009.35,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656091
2025-07-17 11:20:00,,5,680,26.17,26.22,26.17,27.67,1009.21,68.0,61.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656096
2025-07-17 11:25:00,,5,685,26.17,26.22,26.17,27.67,1009.11,68.0,61.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656101
2025-07-17 11:30:00,,5,690,26.22,26.22,26.17,27.67,1009.21,68.0,61.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656106
2025-07-17 11:35:00,,5,695,26.17,26.22,26.17,27.67,1009.42,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656111
2025-07-17 11:40:00,,5,700,26.17,26.22,26.17,27.67,1009.45,64.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656116
2025-07-17 11:45:00,,5,705,26.17,26.22,26.17,27.61,1009.48,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656121
2025-07-17 11:50:00,,5,710,26.17,26.22,26.17,27.61,1009.58,65.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656126
2025-07-17 11:55:00,,5,715,26.17,26.17,26.17,27.56,1009.48,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656131
2025-07-17 12:00:00,,5,720,26.17,26.17,26.17,27.56,1009.65,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656176
2025-07-17 12:05:00,,5,725,26.17,26.17,26.17,27.56,1009.69,66.0,60.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854656181
2025-07-17 12:10:00,,5,730,26.17,26.17,26.17,27.56,1009.86,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656186
2025-07-17 12:15:00,,5,735,26.17,26.17,26.11,27.56,1010.4,65.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656191
2025-07-17 12:20:00,,5,740,26.17,26.17,26.11,27.56,1010.84,65.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656196
2025-07-17 12:25:00,,5,745,26.17,26.17,26.11,27.56,1010.36,64.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656201
2025-07-17 12:30:00,,5,750,26.17,26.17,26.11,27.56,1010.13,65.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656206
2025-07-17 12:35:00,,5,755,26.17,26.17,26.11,27.56,1010.43,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656211
2025-07-17 12:40:00,,5,760,26.17,26.17,26.11,27.5,1010.02,65.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656216
2025-07-17 12:45:00,,5,765,26.11,26.17,26.11,27.56,1010.09,65.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656221
2025-07-17 12:50:00,,5,770,26.17,26.17,26.11,27.5,1010.06,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656226
2025-07-17 12:55:00,,5,775,26.11,26.17,26.11,27.56,1009.96,65.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656231
2025-07-17 13:00:00,,5,780,26.11,26.17,26.11,27.56,1009.79,65.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656276
2025-07-17 13:05:00,,5,785,26.11,26.17,26.11,27.5,1009.79,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656281
2025-07-17 13:10:00,,5,790,26.17,26.17,26.11,27.56,1009.58,67.0,60.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854656286
2025-07-17 13:15:00,,5,795,26.17,26.17,26.11,27.5,1009.25,67.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656291
2025-07-17 13:20:00,,5,800,26.11,26.17,26.11,27.56,1009.38,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656296
2025-07-17 13:25:00,,5,805,26.11,26.17,26.11,27.56,1009.01,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656301
2025-07-17 13:30:00,,5,810,26.17,26.17,26.11,27.56,1009.11,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656306
2025-07-17 13:35:00,,5,815,26.17,26.17,26.11,27.56,1009.11,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656311
2025-07-17 13:40:00,,5,820,26.17,26.17,26.11,27.61,1008.94,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656316
2025-07-17 13:45:00,,5,825,26.11,26.17,26.11,27.61,1008.87,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656321
2025-07-17 13:50:00,,5,830,26.11,26.17,26.11,27.61,1008.91,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656326
2025-07-17 13:55:00,,5,835,26.17,26.17,26.11,27.67,1008.87,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656331
2025-07-17 14:00:00,,5,840,26.17,26.17,26.11,27.61,1008.81,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656376
2025-07-17 14:05:00,,5,845,26.17,26.17,26.11,27.61,1008.84,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656381
2025-07-17 14:10:00,,5,850,26.17,26.17,26.11,27.67,1009.04,66.0,60.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854656386
2025-07-17 14:15:00,,5,855,26.22,26.22,26.17,27.67,1009.04,69.0,61.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656391
2025-07-17 14:20:00,,5,860,26.22,26.22,26.17,27.67,1009.11,71.0,63.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656396
2025-07-17 14:25:00,,5,865,26.22,26.22,26.17,27.67,1009.28,72.0,63.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656401
2025-07-17 14:30:00,,5,870,26.17,26.22,26.17,27.67,1009.21,70.0,64.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656406
2025-07-17 14:35:00,,5,875,25.94,26.17,25.94,27.56,1008.94,66.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656411
2025-07-17 14:40:00,,5,880,25.61,26.0,25.61,27.11,1008.77,61.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656416
2025-07-17 14:45:00,,5,885,25.06,25.61,25.06,26.67,1008.74,59.0,54.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656421
2025-07-17 14:50:00,,5,890,24.56,25.06,24.56,26.11,1008.4,60.0,55.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656426
2025-07-17 14:55:00,,5,895,24.06,24.56,24.06,25.72,1008.43,61.0,55.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656431
2025-07-17 15:00:00,,5,900,23.83,24.06,23.83,25.56,1008.4,67.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656476
2025-07-17 15:05:00,,5,905,23.61,23.78,23.61,25.5,1008.6,64.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656481
2025-07-17 15:10:00,,5,910,23.44,23.61,23.39,25.33,1008.77,67.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656486
2025-07-17 15:15:00,,5,915,23.33,23.39,23.33,25.28,1009.04,67.0,60.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854656491
2025-07-17 15:20:00,,5,920,23.17,23.33,23.17,25.22,1009.04,63.0,57.0,0.0,1.79,WNW,WNW,117,,,,,0.0,0.0,292.5,292.5,854656496
2025-07-17 15:25:00,,5,925,23.0,23.17,23.0,25.06,1009.18,66.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656501
2025-07-17 15:30:00,,5,930,23.0,23.06,22.94,25.06,1009.18,67.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656506
2025-07-17 15:35:00,,5,935,22.94,23.0,22.89,25.0,1009.11,67.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656511
2025-07-17 15:40:00,,5,940,22.94,22.94,22.89,24.94,1008.84,71.0,61.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656516
2025-07-17 15:45:00,,5,945,22.89,22.94,22.89,24.94,1008.87,65.0,57.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656521
2025-07-17 15:50:00,,5,950,22.78,22.89,22.78,24.89,1008.91,69.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656526
2025-07-17 15:55:00,,5,955,22.83,22.83,22.78,24.83,1008.94,71.0,62.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656531
2025-07-17 16:00:00,,5,960,22.78,22.83,22.78,24.83,1009.01,66.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656576
2025-07-17 16:05:00,,5,965,22.72,22.78,22.72,24.72,1008.87,70.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656581
2025-07-17 16:10:00,,5,970,22.72,22.72,22.67,24.72,1008.74,66.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656586
2025-07-17 16:15:00,,5,975,22.61,22.67,22.61,24.67,1008.77,68.0,59.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854656591
2025-07-17 16:20:00,,5,980,22.61,22.61,22.56,24.67,1009.21,69.0,61.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656596
2025-07-17 16:25:00,,5,985,22.67,22.67,22.61,24.83,1008.47,69.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656601
2025-07-17 16:30:00,,5,990,22.78,22.78,22.67,25.0,1009.18,69.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656606
2025-07-17 16:35:00,,5,995,22.89,22.89,22.72,25.22,1009.25,70.0,60.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656611
2025-07-17 16:40:00,,5,1000,22.94,22.94,22.83,25.44,1009.28,69.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656616
2025-07-17 16:45:00,,5,1005,23.11,23.11,22.94,25.61,1009.21,69.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656621
2025-07-17 16:50:00,,5,1010,23.22,23.22,23.11,25.78,1009.25,69.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656626
2025-07-17 16:55:00,,5,1015,23.33,23.39,23.22,25.94,1009.14,69.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656631
2025-07-17 17:00:00,,5,1020,23.5,23.5,23.33,26.06,1009.11,69.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656676
2025-07-17 17:05:00,,5,1025,23.67,23.67,23.5,26.17,1009.01,68.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656681
2025-07-17 17:10:00,,5,1030,23.83,23.83,23.67,26.28,1009.21,68.0,59.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656686
2025-07-17 17:15:00,,5,1035,23.94,23.94,23.83,26.39,1009.04,68.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656691
2025-07-17 17:20:00,,5,1040,24.06,24.06,23.94,26.5,1009.18,68.0,58.0,0.0,,NONE,NONE,118,,,,,0.0,0.0,,,854656696
2025-07-17 17:25:00,,5,1045,24.17,24.17,24.06,26.61,1009.14,67.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656701
2025-07-17 17:30:00,,5,1050,24.28,24.28,24.17,26.67,1009.14,67.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656706
2025-07-17 17:35:00,,5,1055,24.44,24.44,24.28,26.78,1009.04,67.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656711
2025-07-17 17:40:00,,5,1060,24.61,24.61,24.44,26.83,1008.91,68.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656716
2025-07-17 17:45:00,,5,1065,24.72,24.72,24.56,27.0,1009.21,67.0,58.0,0.0,,NONE,NONE,117,,,,,0.0,0.0,,,854656721
2025-07-17 17:50:00,,5,1070,24.83,24.83,24.72,27.06,1009.11,67.0,58.0,0.0,1.79,WNW,WNW,117,,,,,0.0,0.0,292.5,292.5,854656726
# generated_at,2025-08-12T16:20:07
